3061,05-11-2015,soda
3862,26-12-2014,salty snack
1569,09-03-2014,fruit/vegetable juice
4631,25-02-2014,soda
3026,01-01-2015,soda
4608,20-07-2014,candy
1905,21-02-2015,domestic eggs
3028,09-06-2015,sausage
4215,03-04-2014,specialty fat
3929,10-01-2014,semi-finished bread
2810,22-09-2015,sausage
1621,21-06-2014,bottled beer
3055,18-08-2015,waffles
2263,02-07-2015,frankfurter
2519,14-03-2015,yogurt
3725,08-03-2014,UHT-milk
4485,13-11-2014,beef
4317,28-01-2014,canned beer
1524,06-08-2015,cream cheese 
4074,14-11-2014,yogurt
3031,27-10-2015,chocolate
1128,27-03-2014,specialty bar
2295,28-12-2015,pip fruit
4351,21-08-2015,prosecco
4649,19-09-2014,canned beer
3327,13-10-2014,beef
4594,02-05-2015,meat spreads
1468,05-02-2014,onions
4361,05-09-2015,chicken
4894,05-07-2014,whole milk
1741,12-07-2014,liver loaf
1120,14-07-2015,brown bread
2089,20-08-2014,other vegetables
4770,17-02-2014,roll products 
4520,01-03-2014,brown bread
4558,05-04-2015,tropical fruit
3977,01-02-2014,brown bread
1265,07-03-2015,chicken
1923,02-06-2014,tropical fruit
4540,23-08-2014,kitchen towels
1478,07-04-2014,hard cheese
2965,04-01-2014,salty snack
1088,30-11-2015,tropical fruit
2689,11-01-2015,bottled beer
2056,21-05-2014,potato products
4854,23-12-2014,bottled beer
3638,06-06-2015,citrus fruit
1425,24-06-2014,spices
2122,05-07-2014,hamburger meat
3752,15-04-2015,yogurt
3971,04-02-2014,whole milk
2113,07-09-2015,margarine
3799,17-09-2014,chocolate
4107,15-11-2015,dog food
4315,19-04-2014,canned beer
4817,18-03-2015,frankfurter
2727,01-01-2014,frozen potato products
3779,27-09-2014,butter milk
1994,05-10-2015,bottled beer
2787,30-09-2014,margarine
3687,16-07-2015,pork
1141,15-12-2014,berries
3120,10-12-2014,whipped/sour cream
2636,11-09-2015,chewing gum
4355,10-09-2014,pet care
2242,05-06-2015,butter
4117,03-08-2014,whole milk
4962,29-03-2015,yogurt
2041,24-09-2015,grapes
2128,09-07-2015,soda
4078,25-04-2015,frankfurter
2380,09-10-2015,hamburger meat
1862,03-08-2015,other vegetables
3774,12-01-2015,bottled beer
3930,31-05-2014,brown bread
2410,06-12-2014,dish cleaner
4588,30-04-2015,tropical fruit
2171,03-09-2015,bottled beer
4773,06-09-2014,margarine
1842,30-05-2014,vinegar
4093,08-07-2014,white bread
3035,09-05-2015,pastry
3926,20-08-2015,chocolate
2039,18-06-2015,bottled beer
2732,26-02-2014,salty snack
4833,10-03-2015,dog food
2040,31-07-2014,white bread
2406,04-09-2015,canned beer
1737,05-09-2015,condensed milk
1372,25-06-2015,frozen fish
4486,02-12-2015,frankfurter
2067,10-10-2014,root vegetables
1301,07-01-2015,sausage
4255,02-09-2015,whole milk
4218,11-01-2015,ham
4433,16-02-2014,grapes
2107,01-03-2015,frankfurter
1141,08-06-2014,rolls/buns
2160,19-05-2014,butter milk
3339,08-10-2015,rolls/buns
2238,09-03-2015,curd
3268,03-11-2014,canned fish
1482,24-07-2015,bottled beer
1486,11-02-2015,pip fruit
1823,27-11-2015,whole milk
4455,26-12-2015,sausage
2200,08-03-2015,sugar
4794,06-09-2015,other vegetables
1424,04-04-2014,berries
3430,26-01-2015,sauces
2897,26-04-2014,whole milk
3265,09-12-2015,specialty bar
4398,09-11-2015,salt
1971,18-09-2015,curd
1895,23-11-2014,soft cheese
2932,10-11-2014,whole milk
1959,30-03-2015,bottled water
4747,24-08-2015,baking powder
4232,07-07-2014,long life bakery product
2489,10-06-2014,coffee
2416,16-02-2014,fruit/vegetable juice
4623,05-07-2014,rolls/buns
3528,07-09-2014,soda
1149,12-12-2015,yogurt
2514,03-01-2014,whole milk
1723,08-12-2015,margarine
4121,01-11-2015,curd
2920,03-12-2014,bottled beer
3062,08-06-2015,margarine
3823,10-12-2014,whole milk
2906,02-03-2014,butter
4426,01-12-2014,pip fruit
4576,05-08-2015,cream cheese 
2380,21-05-2014,whole milk
2709,20-08-2015,curd
4092,30-09-2015,butter
3361,23-06-2014,soda
2164,31-01-2014,pip fruit
4152,21-12-2014,condensed milk
2074,20-12-2015,bottled water
1766,21-01-2015,pork
4410,24-05-2014,rolls/buns
4137,07-03-2015,shopping bags
4902,30-05-2014,other vegetables
3828,16-05-2014,whole milk
3427,28-04-2015,other vegetables
4946,24-06-2014,other vegetables
2625,06-03-2015,baking powder
1216,07-02-2014,citrus fruit
4600,22-11-2014,berries
2672,26-11-2015,frankfurter
3938,16-08-2014,cereals
4025,04-11-2015,yogurt
1361,03-09-2014,salty snack
4788,10-02-2014,other vegetables
1483,27-06-2015,rolls/buns
4709,08-08-2014,pasta
2536,09-02-2014,cling film/bags
4353,12-06-2015,canned vegetables
3161,09-10-2014,brandy
3050,10-08-2015,chocolate
1251,26-11-2015,canned beer
4018,30-10-2014,specialty bar
2860,11-01-2014,bottled water
3871,16-08-2014,margarine
4107,15-11-2015,sausage
4108,27-09-2015,pork
4812,22-01-2014,tropical fruit
1265,05-12-2014,root vegetables
4492,15-05-2014,frozen dessert
4233,16-06-2015,coffee
3116,10-12-2014,onions
4150,23-08-2015,brown bread
2584,11-03-2014,whole milk
1693,09-02-2014,cream cheese 
4702,03-08-2015,whole milk
3682,06-08-2015,cooking chocolate
1401,27-01-2015,soda
3189,16-04-2014,dental care
2397,23-06-2015,organic sausage
3201,21-01-2015,sugar
1835,22-06-2015,cake bar
3296,17-08-2015,soda
4609,07-11-2015,whole milk
4643,25-01-2015,whole milk
3532,26-05-2015,butter
4405,06-01-2015,soda
1969,11-02-2015,citrus fruit
4960,15-08-2015,salty snack
2902,16-08-2015,cat food
3827,28-02-2014,bottled water
1416,20-06-2015,other vegetables
4494,26-05-2014,chicken
3039,02-09-2015,whole milk
4155,10-09-2014,salty snack
1838,25-03-2015,hard cheese
2600,29-04-2015,fruit/vegetable juice
1440,26-07-2014,rolls/buns
1475,05-03-2014,pastry
2916,12-08-2014,cleaner
1218,28-05-2014,cling film/bags
2290,23-12-2014,brown bread
3836,06-12-2015,yogurt
3447,30-06-2014,margarine
2594,21-05-2015,whole milk
2794,29-09-2015,bottled beer
4701,30-04-2015,whole milk
4459,12-08-2014,other vegetables
3425,05-01-2014,soda
1214,08-07-2014,waffles
4669,13-04-2014,tropical fruit
4175,29-01-2015,grapes
3764,01-08-2015,other vegetables
4457,03-09-2015,margarine
2232,06-05-2015,bottled beer
3360,30-08-2014,butter milk
4494,08-11-2014,newspapers
2971,27-01-2015,coffee
4367,07-01-2014,frozen vegetables
2868,18-07-2015,waffles
1475,17-12-2015,canned beer
4551,07-01-2014,pastry
3167,04-11-2015,soda
1611,26-02-2015,frozen meals
3014,20-12-2014,tropical fruit
1991,23-12-2014,bottled beer
2380,09-10-2015,pastry
1127,06-02-2014,roll products 
2065,20-07-2014,specialty bar
2362,23-11-2015,frankfurter
4493,16-03-2014,canned beer
3787,25-09-2014,whipped/sour cream
2135,25-01-2015,whole milk
3182,12-03-2015,butter
1575,20-09-2014,misc. beverages
4780,16-08-2014,shopping bags
1466,01-12-2015,seasonal products
3227,30-11-2015,pip fruit
3322,11-02-2015,bottled beer
2415,14-09-2014,pastry
4524,26-12-2015,sliced cheese
4225,08-05-2015,root vegetables
4422,19-10-2014,bottled water
2019,08-09-2015,other vegetables
3692,18-10-2015,packaged fruit/vegetables
2453,28-08-2015,meat
2134,17-01-2014,soda
1862,05-09-2015,napkins
3081,26-02-2014,dessert
2372,03-09-2015,other vegetables
4030,04-07-2015,sausage
1083,06-02-2015,pork
3866,19-08-2014,hygiene articles
2954,28-05-2014,soda
2549,24-08-2015,soda
1318,26-09-2015,specialty bar
4540,20-10-2015,mustard
1680,15-05-2014,pet care
4279,27-01-2014,berries
4827,27-11-2015,canned beer
1731,26-08-2014,processed cheese
1567,11-04-2015,bottled water
4165,16-09-2014,beef
1840,07-10-2014,tropical fruit
2836,29-12-2015,UHT-milk
1624,04-02-2015,rolls/buns
2203,27-06-2015,onions
4233,23-06-2014,roll products 
3985,18-02-2015,canned beer
1294,14-08-2014,root vegetables
3247,09-08-2014,other vegetables
1504,30-11-2015,whole milk
4628,11-02-2014,specialty chocolate
3944,03-01-2015,cream cheese 
1391,30-01-2014,bottled beer
3476,02-04-2014,pastry
1076,14-10-2015,whole milk
2924,14-11-2014,other vegetables
3089,17-10-2015,soda
3073,17-01-2015,sliced cheese
2318,10-12-2014,frozen fish
3957,19-07-2014,canned vegetables
4742,15-11-2015,citrus fruit
2174,05-01-2014,bottled water
1116,23-07-2015,bottled water
1373,28-04-2014,soda
2022,05-02-2015,frankfurter
1508,25-04-2014,brown bread
1743,01-12-2014,root vegetables
1341,21-04-2014,chocolate
2594,21-05-2015,citrus fruit
1679,19-08-2014,whipped/sour cream
1848,27-06-2015,sauces
3732,29-11-2015,oil
2716,23-09-2015,ice cream
1206,15-05-2015,sugar
3597,23-06-2015,whole milk
3891,22-11-2015,brown bread
4259,16-12-2014,ice cream
3221,01-04-2015,berries
3398,04-01-2014,cat food
1654,07-06-2014,other vegetables
3065,28-12-2014,waffles
4016,21-04-2015,pork
2736,25-05-2015,soda
2519,07-04-2014,soups
3400,04-03-2015,rolls/buns
1032,23-09-2014,whole milk
1286,08-03-2015,dessert
1318,26-09-2015,pastry
1938,21-08-2014,tropical fruit
1020,13-10-2015,canned beer
1215,30-07-2014,grapes
2390,18-01-2014,other vegetables
2232,03-02-2014,bottled water
4505,18-01-2014,tropical fruit
1483,14-06-2015,specialty cheese
4526,18-01-2015,other vegetables
4288,25-09-2015,meat
2719,16-02-2014,hygiene articles
1992,04-01-2015,beef
3139,23-01-2014,rum
4222,20-08-2015,beef
1832,17-04-2015,whipped/sour cream
3159,23-07-2014,whole milk
4231,04-02-2014,herbs
3938,11-10-2014,shopping bags
4832,18-12-2014,specialty bar
1520,30-04-2014,other vegetables
4165,03-04-2014,hard cheese
1801,07-09-2014,other vegetables
3048,10-11-2015,white bread
1240,14-04-2015,frozen fish
1104,27-10-2015,pork
2289,08-02-2014,UHT-milk
4956,05-07-2014,mayonnaise
1096,28-07-2015,pip fruit
3257,02-09-2014,bottled water
4277,03-08-2014,yogurt
4901,14-02-2015,fruit/vegetable juice
4396,20-03-2014,shopping bags
3918,04-05-2014,waffles
1634,09-02-2015,newspapers
1752,06-04-2015,other vegetables
2031,05-07-2014,whole milk
4445,25-04-2014,light bulbs
3499,16-08-2014,curd
2907,15-10-2014,processed cheese
3569,06-11-2014,yogurt
3762,01-07-2014,sliced cheese
4902,16-04-2015,UHT-milk
2286,04-12-2015,citrus fruit
3237,28-06-2015,UHT-milk
4338,07-07-2014,semi-finished bread
4517,26-10-2014,bottled water
1849,06-10-2014,shopping bags
2057,13-11-2015,soda
4769,20-09-2015,grapes
1791,05-08-2014,cream cheese 
2618,03-12-2015,newspapers
4290,26-03-2014,instant coffee
3754,02-01-2015,margarine
4846,28-10-2014,whole milk
4827,27-01-2015,curd
4482,18-12-2014,jam
4617,24-11-2014,brown bread
1123,09-08-2014,yogurt
1664,01-10-2014,soda
3811,21-07-2014,bottled water
1463,17-11-2014,other vegetables
4773,16-12-2014,bottled beer
4499,29-10-2015,root vegetables
2627,17-05-2014,cat food
1410,24-06-2014,shopping bags
1617,20-07-2014,dish cleaner
2675,15-09-2015,rolls/buns
3811,24-06-2015,other vegetables
3238,03-07-2014,rolls/buns
3978,06-09-2014,baking powder
1774,26-11-2014,salty snack
1652,19-06-2014,beef
4272,06-06-2015,cream cheese 
3138,24-05-2014,other vegetables
4933,28-11-2014,UHT-milk
2344,19-04-2015,cream cheese 
1510,03-12-2014,canned beer
3137,27-02-2014,soda
4804,26-11-2014,bottled beer
2781,10-04-2015,chocolate
2045,10-02-2014,brandy
3666,16-02-2015,whole milk
2465,27-12-2015,other vegetables
1793,22-10-2015,frozen meals
2725,05-01-2014,baking powder
2681,04-09-2014,cream cheese 
2619,24-12-2014,other vegetables
3942,05-11-2014,frozen vegetables
2337,03-04-2014,tropical fruit
3194,22-08-2014,liver loaf
3916,04-10-2015,citrus fruit
1661,21-07-2014,mustard
1026,08-03-2014,dessert
4119,12-02-2015,citrus fruit
3385,16-02-2015,frozen vegetables
1055,25-05-2015,yogurt
3638,06-06-2015,pip fruit
4758,01-04-2014,rolls/buns
4933,30-07-2014,curd
3637,25-11-2015,whole milk
3817,02-11-2014,waffles
2278,15-03-2014,hygiene articles
3010,13-06-2014,shopping bags
2407,10-03-2015,citrus fruit
4187,16-04-2014,pastry
1098,07-05-2015,canned beer
4612,30-04-2015,sausage
2825,06-05-2014,frozen potato products
1049,07-01-2014,margarine
2706,14-08-2015,sausage
4434,30-01-2014,beverages
2663,02-08-2014,waffles
4761,23-05-2014,frozen fish
1782,16-08-2015,yogurt
4654,06-05-2014,frozen vegetables
4123,14-12-2015,hair spray
2592,25-09-2015,pork
1941,16-09-2015,pot plants
1451,27-01-2015,fruit/vegetable juice
3455,18-11-2015,soft cheese
4634,15-05-2015,soda
4929,26-03-2015,seasonal products
1146,11-06-2015,whole milk
4007,05-10-2014,ice cream
2355,24-07-2015,tropical fruit
1218,28-05-2014,meat
1275,18-01-2014,frozen potato products
2202,28-05-2015,rolls/buns
4016,23-07-2014,whole milk
2957,19-09-2015,artif. sweetener
4417,21-01-2015,frozen meals
2961,27-05-2015,softener
3768,01-08-2015,root vegetables
1055,25-05-2015,newspapers
4270,16-03-2014,brown bread
4941,15-01-2015,rolls/buns
4527,02-01-2014,curd
3495,01-02-2015,oil
2520,16-01-2014,canned fruit
3601,06-07-2015,ice cream
1890,27-05-2015,liquor
3746,17-08-2015,butter
3679,23-12-2015,domestic eggs
4262,11-09-2015,pip fruit
2652,04-09-2014,waffles
3205,05-09-2014,soda
4230,05-11-2015,grapes
4772,02-06-2014,whole milk
4847,23-05-2014,rolls/buns
3852,26-06-2014,dishes
1103,25-05-2014,pastry
1344,04-09-2015,bottled water
4740,10-07-2015,coffee
2475,23-07-2015,napkins
3419,05-12-2015,curd
4217,18-12-2015,frozen vegetables
3123,15-12-2014,sliced cheese
2446,29-07-2015,tropical fruit
3583,21-03-2014,sugar
3696,02-11-2014,waffles
1663,19-05-2015,pork
1813,01-12-2014,meat
2026,07-01-2014,margarine
2805,16-08-2014,cat food
4065,05-05-2015,shopping bags
2402,06-09-2015,pastry
4701,30-04-2015,pasta
2008,30-08-2015,domestic eggs
4290,04-09-2014,ice cream
2788,03-09-2015,butter milk
2446,24-09-2014,whole milk
4564,13-06-2015,white bread
4988,29-10-2015,rolls/buns
4266,19-02-2014,margarine
2795,27-06-2014,soda
1462,24-09-2014,whipped/sour cream
3429,10-03-2014,fruit/vegetable juice
3375,19-10-2014,whipped/sour cream
2220,04-08-2015,sausage
4561,18-06-2014,whole milk
3429,26-04-2015,rolls/buns
2683,04-04-2014,candles
2630,21-01-2015,white wine
1815,27-06-2014,butter
4460,12-07-2015,canned beer
3089,16-02-2015,citrus fruit
1830,16-01-2015,other vegetables
2294,08-01-2014,sugar
4441,17-06-2015,packaged fruit/vegetables
3297,29-05-2014,cat food
2211,22-09-2015,whole milk
2575,22-02-2015,citrus fruit
4494,30-11-2014,fruit/vegetable juice
3822,27-05-2015,sugar
3828,25-04-2014,cat food
1754,17-09-2015,beverages
3398,11-03-2015,tropical fruit
4308,29-11-2014,soda
3201,21-01-2015,artif. sweetener
2022,23-02-2014,candy
2118,18-07-2015,fish
3938,31-07-2015,other vegetables
1420,08-12-2015,curd
3967,07-03-2014,chocolate
4104,12-06-2015,other vegetables
4569,24-12-2014,bottled beer
2582,14-11-2015,root vegetables
1361,06-07-2015,other vegetables
1725,21-08-2014,chicken
3797,01-01-2014,waffles
4007,13-03-2015,cream cheese 
3489,09-03-2015,tropical fruit
4451,23-11-2014,fruit/vegetable juice
3297,30-03-2014,yogurt
3491,21-06-2014,detergent
3259,12-03-2014,shopping bags
4125,14-06-2015,other vegetables
2703,27-03-2015,bottled water
1823,27-11-2015,bottled water
2559,27-10-2014,bottled beer
1674,02-04-2015,zwieback
2240,18-05-2015,canned beer
3002,21-01-2015,grapes
2673,23-04-2014,root vegetables
4877,27-08-2014,shopping bags
2994,12-07-2014,yogurt
3448,26-09-2014,tea
3922,24-06-2015,grapes
1676,11-11-2014,other vegetables
1870,07-12-2014,brown bread
3098,29-05-2014,sugar
1404,03-05-2015,oil
1804,30-11-2015,white bread
1120,21-08-2014,tropical fruit
4371,02-06-2014,chocolate
4178,25-12-2014,root vegetables
3021,30-01-2015,sliced cheese
4437,20-10-2015,canned beer
4126,22-04-2014,brown bread
2463,26-12-2015,soda
1565,15-10-2015,pork
3882,18-07-2014,pastry
1452,25-11-2015,tropical fruit
3391,21-12-2015,coffee
2753,23-02-2014,sugar
2270,09-06-2015,yogurt
4319,10-03-2014,shopping bags
1132,19-02-2015,shopping bags
3220,14-10-2015,pork
4218,03-10-2015,beef
3394,13-12-2015,rolls/buns
1125,12-05-2015,condensed milk
1087,14-08-2015,cake bar
4606,30-03-2015,fruit/vegetable juice
4344,30-10-2014,softener
1366,29-05-2015,rolls/buns
2851,17-02-2015,fruit/vegetable juice
2542,01-01-2014,sliced cheese
3729,29-11-2015,brown bread
2018,04-01-2015,coffee
1374,11-09-2014,candy
4255,29-09-2014,brown bread
4129,10-11-2014,pastry
1601,09-08-2014,butter
2327,18-03-2015,whipped/sour cream
4022,24-04-2015,soda
4171,07-01-2014,whole milk
3467,20-10-2014,beef
2851,05-05-2014,salad dressing
4448,19-10-2014,grapes
3897,23-08-2015,other vegetables
3812,24-06-2015,beef
2949,01-06-2014,pork
4230,25-06-2015,white wine
2055,02-05-2015,beverages
3782,14-05-2014,whole milk
3741,06-08-2015,shopping bags
3509,08-07-2015,soda
4898,10-09-2014,bottled beer
4398,08-11-2015,oil
4129,10-11-2014,chewing gum
4130,01-08-2014,semi-finished bread
4847,03-02-2015,canned beer
1290,18-02-2014,margarine
1709,22-04-2015,sausage
3050,07-04-2015,whole milk
2138,12-12-2014,chocolate
2524,22-08-2014,pip fruit
1715,04-07-2015,shopping bags
2555,26-04-2014,brown bread
1646,15-08-2015,rolls/buns
4829,03-11-2015,tropical fruit
4728,06-09-2015,rolls/buns
4481,19-09-2014,brown bread
2843,12-10-2015,onions
1410,26-06-2014,pet care
2985,05-01-2015,soda
3229,25-03-2015,UHT-milk
2167,29-05-2015,pork
1063,07-06-2014,whole milk
4437,03-12-2014,oil
3815,27-06-2015,rolls/buns
4407,19-02-2015,domestic eggs
1237,08-03-2015,rolls/buns
4172,08-10-2015,dental care
4109,08-02-2015,berries
2079,25-02-2014,napkins
4676,15-01-2015,frankfurter
4385,05-08-2014,bottled water
4430,21-05-2014,cream cheese 
4041,07-09-2015,rolls/buns
1170,03-06-2014,shopping bags
4614,01-12-2014,sausage
4799,09-02-2015,canned beer
2107,01-03-2015,coffee
3058,27-07-2015,sausage
3484,22-09-2015,cream cheese 
1702,14-01-2015,whole milk
4365,20-02-2015,whole milk
2962,26-04-2015,citrus fruit
3307,03-03-2015,pork
3835,06-01-2015,soda
1584,28-12-2014,pastry
4854,22-10-2014,yogurt
4330,08-04-2015,sparkling wine
2843,06-06-2014,rum
3920,10-05-2015,napkins
4022,24-04-2015,herbs
1406,28-12-2015,sausage
2706,12-02-2015,specialty chocolate
1950,14-06-2015,other vegetables
1239,25-07-2015,finished products
1572,23-05-2015,frankfurter
3855,18-06-2015,curd
1424,09-10-2015,instant coffee
1901,21-04-2015,citrus fruit
1565,30-11-2015,whole milk
4855,16-06-2014,cat food
1250,08-10-2014,chewing gum
3165,18-08-2015,frankfurter
2916,19-04-2015,pastry
2433,19-10-2015,grapes
4012,16-05-2015,meat
2466,28-08-2015,sausage
4625,03-01-2014,white bread
2512,23-04-2015,ham
4526,24-08-2015,rolls/buns
1069,18-12-2014,salt
2736,17-07-2015,beef
4299,26-02-2014,citrus fruit
4368,20-02-2014,whole milk
4207,08-07-2015,pet care
4078,21-06-2014,soda
1913,18-08-2015,pip fruit
4804,27-12-2015,coffee
1939,02-02-2014,rolls/buns
1353,21-01-2015,newspapers
2765,09-02-2014,beverages
3915,24-09-2014,shopping bags
4391,19-10-2014,UHT-milk
3564,23-02-2014,brown bread
1468,12-04-2014,zwieback
2544,09-06-2014,soda
1553,07-04-2014,UHT-milk
1298,26-07-2014,pastry
4222,20-08-2015,beverages
2014,19-12-2014,syrup
2175,02-11-2014,butter
3554,15-01-2014,make up remover
4548,28-07-2015,root vegetables
4933,01-02-2014,bottled water
1832,28-09-2015,pork
1924,17-11-2015,UHT-milk
4261,13-06-2014,fruit/vegetable juice
1464,03-06-2015,other vegetables
4999,09-04-2014,newspapers
3846,01-09-2014,canned vegetables
1664,01-10-2014,misc. beverages
1625,10-01-2014,bottled water
2244,28-01-2015,soda
1606,12-01-2014,dog food
3130,02-05-2015,bottled water
4523,27-02-2015,zwieback
2435,30-10-2014,citrus fruit
1373,10-05-2015,yogurt
1827,30-09-2014,condensed milk
3584,18-11-2014,hamburger meat
3730,17-04-2014,sliced cheese
1969,23-07-2015,sausage
1991,12-03-2014,tropical fruit
2541,12-09-2014,soda
2494,05-05-2015,napkins
3749,29-04-2014,canned beer
2516,31-07-2015,whole milk
4242,30-03-2015,brown bread
4955,10-12-2014,white bread
1216,04-03-2015,onions
2462,08-01-2015,pastry
2810,08-09-2015,curd
4843,13-05-2015,pork
2232,03-02-2014,whole milk
3131,31-01-2014,yogurt
1369,08-02-2014,canned fish
3450,20-05-2014,beverages
4180,04-06-2015,semi-finished bread
1969,11-02-2015,waffles
1218,05-07-2015,whole milk
3771,21-12-2014,bottled water
2309,17-04-2014,domestic eggs
4717,03-05-2015,pip fruit
1935,30-06-2014,frozen vegetables
4581,03-04-2015,tropical fruit
1320,07-10-2014,root vegetables
3201,20-09-2014,newspapers
1800,16-04-2015,chicken
2800,02-10-2015,soda
1141,08-04-2014,tropical fruit
3320,19-02-2014,whipped/sour cream
4330,24-09-2014,whipped/sour cream
2139,16-04-2015,citrus fruit
1884,11-12-2015,long life bakery product
4297,02-03-2014,whole milk
2625,18-02-2015,newspapers
3154,05-01-2015,rolls/buns
1308,11-01-2014,napkins
2393,17-04-2015,tropical fruit
3463,09-05-2015,pastry
1277,01-12-2015,sausage
2294,14-01-2014,whole milk
1129,14-11-2014,yogurt
2523,12-02-2015,soda
1086,10-12-2014,whipped/sour cream
4700,16-03-2015,cream cheese 
4892,09-01-2015,soda
1218,08-05-2014,citrus fruit
1544,01-05-2014,shopping bags
3921,02-02-2014,hard cheese
4848,14-10-2015,rolls/buns
1994,11-03-2015,chocolate
2002,20-10-2015,meat
1371,17-08-2014,misc. beverages
2415,08-08-2015,turkey
1575,14-02-2014,rolls/buns
1087,13-10-2014,ham
1265,07-03-2015,curd
4473,26-06-2015,artif. sweetener
4066,01-11-2014,chewing gum
3494,04-07-2015,citrus fruit
2152,07-09-2014,flour
4511,15-09-2014,rice
3185,04-03-2014,long life bakery product
4967,16-09-2014,chocolate
3668,24-10-2014,pip fruit
3315,27-12-2014,yogurt
4177,13-04-2015,frankfurter
4573,08-06-2014,pot plants
1619,04-03-2015,beef
1020,19-07-2014,frozen meals
3552,16-06-2015,chewing gum
4770,22-02-2014,fruit/vegetable juice
3832,12-01-2014,whole milk
4706,31-03-2014,zwieback
3148,28-03-2015,pot plants
1346,03-04-2015,sweet spreads
1438,28-11-2015,frankfurter
2835,23-07-2014,cream cheese 
1781,06-06-2015,specialty chocolate
2993,17-11-2014,beef
1980,15-10-2015,brown bread
4308,05-12-2015,spread cheese
4103,26-07-2015,whole milk
3895,14-06-2014,light bulbs
3343,11-02-2014,berries
1033,02-03-2014,pastry
3567,04-10-2015,tropical fruit
1965,02-01-2014,yogurt
4864,05-11-2015,whole milk
2550,20-04-2015,shopping bags
2873,28-01-2014,soda
3329,08-09-2014,dog food
3892,20-07-2015,frozen chicken
2006,26-10-2014,frozen potato products
1474,13-08-2014,newspapers
4695,11-05-2014,soda
1573,18-05-2014,pastry
4101,30-04-2015,red/blush wine
4122,23-10-2015,UHT-milk
3752,20-08-2015,whole milk
3878,19-04-2014,long life bakery product
1923,30-04-2015,other vegetables
1952,23-11-2015,pastry
2007,23-11-2015,whole milk
1099,29-08-2014,instant coffee
2460,27-10-2015,chicken
4102,23-09-2015,other vegetables
3715,04-04-2014,whole milk
3276,30-06-2015,frozen vegetables
1249,01-01-2014,citrus fruit
4873,03-09-2015,waffles
2432,06-10-2015,whole milk
4833,17-08-2014,domestic eggs
4922,13-02-2015,ice cream
3042,05-10-2015,other vegetables
2463,26-12-2015,whole milk
3862,18-11-2015,butter
1646,28-08-2015,whole milk
2542,24-11-2015,root vegetables
3752,20-08-2015,soda
3543,11-10-2015,frozen meals
2521,03-03-2015,bottled water
3277,28-08-2014,yogurt
1635,17-11-2014,chocolate
4100,01-03-2015,whipped/sour cream
3775,06-03-2014,dessert
4934,31-10-2015,canned beer
3854,27-12-2014,tidbits
1410,07-02-2014,other vegetables
3547,28-11-2015,soda
3322,11-02-2015,whole milk
1978,22-02-2014,yogurt
2001,28-01-2015,other vegetables
3679,30-08-2015,rolls/buns
3077,31-08-2015,salty snack
4021,09-09-2014,yogurt
1824,28-03-2014,chocolate
2341,23-01-2014,root vegetables
3516,13-12-2015,whipped/sour cream
3581,25-12-2015,citrus fruit
3252,29-10-2014,other vegetables
4252,28-04-2014,dog food
1182,30-09-2014,red/blush wine
3871,05-10-2014,salty snack
3908,27-04-2014,flour
1404,02-10-2014,long life bakery product
4984,26-04-2015,bottled beer
1992,28-08-2015,rolls/buns
2209,16-12-2014,root vegetables
4301,01-05-2015,whole milk
2799,24-09-2014,other vegetables
3525,14-02-2015,frozen vegetables
1372,25-06-2015,whole milk
1658,09-08-2014,soda
3628,01-08-2014,yogurt
3830,28-07-2014,canned beer
2994,12-07-2014,long life bakery product
4780,19-09-2015,condensed milk
1322,09-01-2015,chicken
3543,18-03-2015,fruit/vegetable juice
2249,22-01-2015,bottled water
4896,05-03-2014,root vegetables
2781,10-04-2015,cream cheese 
1218,05-07-2015,sausage
3669,25-06-2014,margarine
2250,15-10-2015,waffles
4502,22-11-2015,soda
2602,08-02-2015,sausage
1277,23-10-2015,whipped/sour cream
3595,23-03-2015,sausage
1777,02-04-2014,margarine
2513,15-12-2015,detergent
3267,30-03-2014,sauces
4586,17-05-2014,red/blush wine
3517,21-08-2014,margarine
2215,22-07-2015,salty snack
3129,02-04-2014,sweet spreads
2646,11-11-2015,root vegetables
4320,18-04-2015,canned beer
2070,27-04-2014,napkins
2942,31-10-2014,butter
2386,03-01-2015,beverages
1585,16-10-2014,margarine
2540,11-11-2014,misc. beverages
1139,15-01-2014,soft cheese
4192,12-09-2015,coffee
1256,29-08-2015,butter
3487,09-01-2014,rolls/buns
4875,15-04-2014,rolls/buns
1565,30-11-2015,canned beer
4170,19-01-2015,domestic eggs
3248,06-02-2014,whole milk
3027,14-10-2014,fruit/vegetable juice
3474,07-04-2015,tropical fruit
1935,30-06-2014,mayonnaise
1133,21-03-2014,shopping bags
3421,12-05-2015,yogurt
2467,09-06-2015,other vegetables
4669,27-05-2015,whole milk
2370,14-01-2015,root vegetables
3790,31-07-2014,whole milk
3083,29-03-2014,tropical fruit
4320,07-01-2015,chocolate
4340,25-12-2015,pot plants
3946,13-02-2015,newspapers
1702,12-01-2014,yogurt
4283,20-06-2014,tropical fruit
2403,01-12-2015,whipped/sour cream
3319,03-03-2015,oil
1012,27-03-2015,processed cheese
1319,18-08-2015,pip fruit
3967,30-05-2015,pasta
4125,21-03-2015,citrus fruit
2730,17-03-2014,salty snack
3406,17-05-2015,sliced cheese
2250,04-10-2015,margarine
4382,13-11-2015,hamburger meat
1086,17-11-2015,other vegetables
3160,14-01-2014,shopping bags
